Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1531.06,553500,
4096,1560,554000,
4096,1587.17,554500,
4096,1544,555000,
4096,1523.05,555500,
4096,1584,556000,
4096,1563.13,556500,
4096,1512,557000,
4096,1563.13,557500,
4096,1568,558000,
4096,1523.05,558500,
4096,1536,559000,
4096,1584,559500,
4096,1539.08,560000,
4096,1520,560500,
4096,1579.16,561000,
4096,1560,561500,
4096,1523.05,562000,
4096,1560,562500,
4096,1579.16,563000,
4096,1512,563501,
4096,1555.11,564000,
4096,1552,564500,
4096,1536,565000,
4096,1531.06,565500,
4096,1584,566000,
4096,1555.11,566500,
4096,1528,567000,
4096,1563.13,567500,
4096,1568,568000,
4096,1536,568501,
4096,1539.08,569000,
4096,1584,569500,
4096,1539.08,570000,
4096,1520,570500,
4096,1571.14,571000,
4096,1568,571501,
4096,1515.03,572000,
4096,1547.09,572500,
4096,1576,573000,
4096,1539.08,573500,
4096,1528,574001,
4096,1579.16,574500,
4096,1536,575000,
4096,1523.05,575500,
4096,1576,576000,
4096,1571.14,576500,
4096,1520,577000,
4096,1552,577500,
4096,1587.17,578000,
4096,1528,578500,
4096,1531.06,579000,
4096,1584,579500,
4096,1528,580001,
4096,1523.05,580500,
4096,1568,581000,
4096,1571.14,581500,
4096,1512,582000,
4096,1560,582500,
4096,1571.14,583000,
4096,1520,583500,
4096,1544,584001,
4096,1579.16,584500,
4096,1552,585000,
4096,1531.06,585500,
4096,1568,586000,
4096,1555.11,586500,
4096,1531.06,587000,
4096,1544,587500,
4096,1571.14,588000,
4096,1544,588500,
4096,1531.06,589000,
4096,1584,589500,
4096,1539.08,590000,
4096,1528,590500,
4096,1571.14,591000,
4096,1576,591500,
4096,1515.03,592000,
4096,1544,592500,
4096,1579.16,593000,
4096,1552,593500,
4096,1515.03,594000,
4096,1576,594500,
4096,1544,595000,
4096,1507.01,595500,
4096,1568,596001,
4096,1579.16,596500,
4096,1531.06,597000,
4096,1544,597500,
4096,1579.16,598000,
4096,1552,598501,
4096,1515.03,599000,
4096,1592,599500,
4096,1560,600000,
4096,1539.08,600500,
4096,1552,601000,
4096,1576,601500,
4096,1528,602001,
4096,1531.06,602500,
4096,1576,603000,
4096,1531.06,603500,
4096,1528,604001,
4096,1579.16,604500,
4096,1560,605001,
4096,1515.03,605500,
4096,1560,606000,
4096,1563.13,606500,
4096,1552,607000,
4096,1539.08,607500,
4096,1584,608000,
4096,1555.11,608500,
4096,1528,609000,
4096,1563.13,609500,
4096,1568,610001,
4096,1515.03,610501,
4096,1563.13,611000,
4096,1576,611500,
4096,1539.08,612000,
4096,1536,612500,
4096,1571.14,613000,
4096,1568,613501,
4096,1523.05,614000,
4096,1555.11,614500,
4096,1568,615000,
4096,1531.06,615500,
4096,1544,616001,
4096,1571.14,616500,
4096,1539.08,617000,
4096,1520,617500,
4096,1560,618001,
4096,1563.13,618500,
4096,1528,619000,
4096,1571.14,619500,
4096,1576,620000,
4096,1536,620500,
4096,1547.09,621000,
4096,1584,621500,
4096,1539.08,622000,
4096,1536,622500,
4096,1587.17,623000,
4096,1552,623500,
4096,1512,624001,
4096,1563.13,624500,
4096,1568,625000,
4096,1523.05,625500,
4096,1536,626001,
4096,1571.14,626500,
4096,1547.09,627000,
4096,1520,627500,
4096,1571.14,628000,
4096,1576,628500,
4096,1523.05,629000,
4096,1560,629501,
4096,1587.17,630000,
4096,1531.06,630500,
4096,1536,631001,
4096,1587.17,631500,
4096,1528,632000,
4096,1528,632500,
