Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1520,611501,
4096,1563.13,612000,
4096,1592,612500,
4096,1563.13,613000,
4096,1512,613500,
4096,1579.16,614000,
4096,1576,614500,
4096,1515.03,615000,
4096,1568,615500,
4096,1587.17,616000,
4096,1536,616500,
4096,1539.08,617000,
4096,1592,617500,
4096,1563.13,618000,
4096,1544,618500,
4096,1571.14,619000,
4096,1592,619500,
4096,1547.09,620000,
4096,1560,620500,
4096,1592,621000,
4096,1531.06,621500,
4096,1504,622000,
4096,1576,622501,
4096,1595.19,623000,
4096,1528,623500,
4096,1555.11,624000,
4096,1584,624500,
4096,1555.11,625000,
4096,1536,625500,
4096,1584,626000,
4096,1579.16,626500,
4096,1528,627000,
4096,1571.14,627500,
4096,1584,628000,
4096,1531.06,628500,
4096,1563.13,629000,
4096,1592,629500,
4096,1544,630001,
4096,1531.06,630500,
4096,1576,631001,
4096,1595.19,631500,
4096,1523.05,632000,
4096,1552,632500,
4096,1603.21,633000,
4096,1552,633500,
4096,1539.08,634000,
4096,1584,634500,
4096,1584,635001,
4096,1515.03,635500,
4096,1568,636001,
4096,1595.19,636500,
4096,1531.06,637000,
4096,1544,637500,
